task	sentence	sentence_id	content	part_of_speech	word_idx
TSR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	260	became	VBD	12
TSR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	260	head	JJ	13
TSR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	260	coach	NN	14
TSR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	260	in	IN	15
TSR	After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.	260	1939.	CD	16
TSR	Cobain and Nirvana were highly influential, popularizing what came to be known as 'grunge music'.	261	Cobain	NN	0
TSR	Cobain and Nirvana were highly influential, popularizing what came to be known as 'grunge music'.	261	and	CC	1
TSR	Cobain and Nirvana were highly influential, popularizing what came to be known as 'grunge music'.	261	Nirvana	NNP	2
TSR	Cobain and Nirvana were highly influential, popularizing what came to be known as 'grunge music'.	261	were	VBD	3
TSR	Cobain and Nirvana were highly influential, popularizing what came to be known as 'grunge music'.	261	highly	RB	4
TSR	Cobain and Nirvana were highly influential, popularizing what came to be known as 'grunge music'.	261	influential,	JJ	5
TSR	Cobain and Nirvana were highly influential, popularizing what came to be known as 'grunge music'.	261	popularizing	VBG	6
TSR	Cobain and Nirvana were highly influential, popularizing what came to be known as 'grunge music'.	261	what	WP	7
TSR	Cobain and Nirvana were highly influential, popularizing what came to be known as 'grunge music'.	261	came	VBD	8
TSR	Cobain and Nirvana were highly influential, popularizing what came to be known as 'grunge music'.	261	to	TO	9
TSR	Cobain and Nirvana were highly influential, popularizing what came to be known as 'grunge music'.	261	be	VB	10
TSR	Cobain and Nirvana were highly influential, popularizing what came to be known as 'grunge music'.	261	known	VBN	11
TSR	Cobain and Nirvana were highly influential, popularizing what came to be known as 'grunge music'.	261	as	IN	12
TSR	Cobain and Nirvana were highly influential, popularizing what came to be known as 'grunge music'.	261	'grunge	NN	13
TSR	Cobain and Nirvana were highly influential, popularizing what came to be known as 'grunge music'.	261	music'.	NN	14
TSR	In 1908 he took a job with the prestigious Wall Street firm of Carter, Ledyard and Milburn, dealing mainly with corporate law.	262	In	IN	0
TSR	In 1908 he took a job with the prestigious Wall Street firm of Carter, Ledyard and Milburn, dealing mainly with corporate law.	262	1908	CD	1
TSR	In 1908 he took a job with the prestigious Wall Street firm of Carter, Ledyard and Milburn, dealing mainly with corporate law.	262	he	PRP	2
TSR	In 1908 he took a job with the prestigious Wall Street firm of Carter, Ledyard and Milburn, dealing mainly with corporate law.	262	took	VBD	3
TSR	In 1908 he took a job with the prestigious Wall Street firm of Carter, Ledyard and Milburn, dealing mainly with corporate law.	262	a	DT	4
TSR	In 1908 he took a job with the prestigious Wall Street firm of Carter, Ledyard and Milburn, dealing mainly with corporate law.	262	job	NN	5
TSR	In 1908 he took a job with the prestigious Wall Street firm of Carter, Ledyard and Milburn, dealing mainly with corporate law.	262	with	IN	6
TSR	In 1908 he took a job with the prestigious Wall Street firm of Carter, Ledyard and Milburn, dealing mainly with corporate law.	262	the	DT	7
TSR	In 1908 he took a job with the prestigious Wall Street firm of Carter, Ledyard and Milburn, dealing mainly with corporate law.	262	prestigious	JJ	8
TSR	In 1908 he took a job with the prestigious Wall Street firm of Carter, Ledyard and Milburn, dealing mainly with corporate law.	262	Wall	NNP	9
TSR	In 1908 he took a job with the prestigious Wall Street firm of Carter, Ledyard and Milburn, dealing mainly with corporate law.	262	Street	NNP	10
TSR	In 1908 he took a job with the prestigious Wall Street firm of Carter, Ledyard and Milburn, dealing mainly with corporate law.	262	firm	NN	11
TSR	In 1908 he took a job with the prestigious Wall Street firm of Carter, Ledyard and Milburn, dealing mainly with corporate law.	262	of	IN	12
TSR	In 1908 he took a job with the prestigious Wall Street firm of Carter, Ledyard and Milburn, dealing mainly with corporate law.	262	Carter,	NNP	13
TSR	In 1908 he took a job with the prestigious Wall Street firm of Carter, Ledyard and Milburn, dealing mainly with corporate law.	262	Ledyard	NNP	14
TSR	In 1908 he took a job with the prestigious Wall Street firm of Carter, Ledyard and Milburn, dealing mainly with corporate law.	262	and	CC	15
TSR	In 1908 he took a job with the prestigious Wall Street firm of Carter, Ledyard and Milburn, dealing mainly with corporate law.	262	Milburn,	NNP	16
TSR	In 1908 he took a job with the prestigious Wall Street firm of Carter, Ledyard and Milburn, dealing mainly with corporate law.	262	dealing	VBG	17
TSR	In 1908 he took a job with the prestigious Wall Street firm of Carter, Ledyard and Milburn, dealing mainly with corporate law.	262	mainly	RB	18
TSR	In 1908 he took a job with the prestigious Wall Street firm of Carter, Ledyard and Milburn, dealing mainly with corporate law.	262	with	IN	19
TSR	In 1908 he took a job with the prestigious Wall Street firm of Carter, Ledyard and Milburn, dealing mainly with corporate law.	262	corporate	JJ	20
TSR	In 1908 he took a job with the prestigious Wall Street firm of Carter, Ledyard and Milburn, dealing mainly with corporate law.	262	law.	NN	21
TSR	She graduated from the University of Vermont in 1902 and went to teach at the Clarke School for the Deaf that autumn.	263	She	PRP	0
TSR	She graduated from the University of Vermont in 1902 and went to teach at the Clarke School for the Deaf that autumn.	263	graduated	VBD	1
TSR	She graduated from the University of Vermont in 1902 and went to teach at the Clarke School for the Deaf that autumn.	263	from	IN	2
TSR	She graduated from the University of Vermont in 1902 and went to teach at the Clarke School for the Deaf that autumn.	263	the	DT	3
TSR	She graduated from the University of Vermont in 1902 and went to teach at the Clarke School for the Deaf that autumn.	263	University	NNP	4
TSR	She graduated from the University of Vermont in 1902 and went to teach at the Clarke School for the Deaf that autumn.	263	of	IN	5
TSR	She graduated from the University of Vermont in 1902 and went to teach at the Clarke School for the Deaf that autumn.	263	Vermont	NNP	6
TSR	She graduated from the University of Vermont in 1902 and went to teach at the Clarke School for the Deaf that autumn.	263	in	IN	7
TSR	She graduated from the University of Vermont in 1902 and went to teach at the Clarke School for the Deaf that autumn.	263	1902	CD	8
TSR	She graduated from the University of Vermont in 1902 and went to teach at the Clarke School for the Deaf that autumn.	263	and	CC	9
TSR	She graduated from the University of Vermont in 1902 and went to teach at the Clarke School for the Deaf that autumn.	263	went	VBD	10
TSR	She graduated from the University of Vermont in 1902 and went to teach at the Clarke School for the Deaf that autumn.	263	to	TO	11
TSR	She graduated from the University of Vermont in 1902 and went to teach at the Clarke School for the Deaf that autumn.	263	teach	VB	12
TSR	She graduated from the University of Vermont in 1902 and went to teach at the Clarke School for the Deaf that autumn.	263	at	IN	13
TSR	She graduated from the University of Vermont in 1902 and went to teach at the Clarke School for the Deaf that autumn.	263	the	DT	14
TSR	She graduated from the University of Vermont in 1902 and went to teach at the Clarke School for the Deaf that autumn.	263	Clarke	NNP	15
TSR	She graduated from the University of Vermont in 1902 and went to teach at the Clarke School for the Deaf that autumn.	263	School	NNP	16
TSR	She graduated from the University of Vermont in 1902 and went to teach at the Clarke School for the Deaf that autumn.	263	for	IN	17
TSR	She graduated from the University of Vermont in 1902 and went to teach at the Clarke School for the Deaf that autumn.	263	the	DT	18
TSR	She graduated from the University of Vermont in 1902 and went to teach at the Clarke School for the Deaf that autumn.	263	Deaf	NNP	19
TSR	She graduated from the University of Vermont in 1902 and went to teach at the Clarke School for the Deaf that autumn.	263	that	IN	20
TSR	She graduated from the University of Vermont in 1902 and went to teach at the Clarke School for the Deaf that autumn.	263	autumn.	NN	21
TSR	In 1937 he inherited his grandfather's seat on the New York Stock Exchange.	264	In	IN	0
TSR	In 1937 he inherited his grandfather's seat on the New York Stock Exchange.	264	1937	CD	1
TSR	In 1937 he inherited his grandfather's seat on the New York Stock Exchange.	264	he	PRP	2
TSR	In 1937 he inherited his grandfather's seat on the New York Stock Exchange.	264	inherited	VBD	3
TSR	In 1937 he inherited his grandfather's seat on the New York Stock Exchange.	264	his	PRP$	4
TSR	In 1937 he inherited his grandfather's seat on the New York Stock Exchange.	264	grandfather's	JJ	5
TSR	In 1937 he inherited his grandfather's seat on the New York Stock Exchange.	264	seat	NN	6
TSR	In 1937 he inherited his grandfather's seat on the New York Stock Exchange.	264	on	IN	7
TSR	In 1937 he inherited his grandfather's seat on the New York Stock Exchange.	264	the	DT	8
